Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
30.0,1.6,B.Tech,Software Engineer,Male,Nagpur,Startup,Product Tech,209013
26.0,1.7,B.Sc,HR,Female,Coimbatore,MNC,Manufacturing,195919
42.0,25.9,PhD,HR,Male,Delhi NCR,Domestic,IT Services,3456026
34.0,2.4,M.Tech,HR,Female,Chennai,MNC,Consulting,566538
28.0,1.8,B.Sc,Software Engineer,Male,Mumbai,MNC,Product Tech,225578
31.0,0.6,B.Tech,HR,Female,Kochi,MNC,IT Services,196124
27.0,6.7,B.Sc,Software Engineer,Female,Coimbatore,MNC,SaaS,754685
33.0,6.1,M.Tech,Data Scientist,Male,Indore,Service,Healthcare Tech,961524
29.0,1.5,B.Tech,Marketing Manager,Female,Mumbai,Domestic,Media,212812
31.0,1.2,B.Tech,Manager,Male,Pune,Domestic,IT Services,241159
38.0,1.2,M.Tech,Research,Female,Hyderabad,Startup,AI/ML,238468
25.0,2.0,M.Tech,Sales,Male,Delhi NCR,Startup,SaaS,225827
32.0,12.9,MBA,Software Engineer,Female,Bengaluru,Service,Product Tech,3083974
27.0,4.5,B.Tech,Data Analyst,Male,Chandigarh,Domestic,Banking,634546
29.0,3.2,B.Sc,Manager,Female,Hyderabad,Domestic,Manufacturing,628556
35.0,6.7,M.Tech,Research,Male,Coimbatore,Domestic,Healthcare Tech,883269
26.0,2.0,B.Sc,Software Engineer,Female,Delhi NCR,MNC,E-commerce,219390
33.0,6.0,MBA,Data Scientist,Male,Ahmedabad,Service,Analytics,1039684
29.0,0.6,B.Tech,Marketing Manager,Female,Vadodara,MNC,EdTech,205322
31.0,1.3,B.Sc,Manager,Male,Bengaluru,Domestic,Retail,214056
38.0,1.6,M.Tech,Research,Female,Hyderabad,MNC,EdTech,240488
25.0,2.1,M.Tech,Sales,Male,Coimbatore,MNC,Retail,599914
32.0,10.2,M.Tech,Software Engineer,Female,Delhi NCR,Startup,SaaS,2763724
27.0,27.8,B.Tech,Data Analyst,Male,Pune,Domestic,Banking,3227060
29.0,4.1,B.Tech,Manager,Female,Lucknow,MNC,IT Services,715844
35.0,3.1,MBA,Research,Male,Bhubaneswar,Domestic,EdTech,763594
26.0,27.9,B.Sc,Software Engineer,Female,Pune,Product,E-commerce,3591057
33.0,6.4,MBA,Data Scientist,Male,Hyderabad,MNC,Fintech,982481
29.0,6.1,B.Tech,Marketing Manager,Female,Chandigarh,Domestic,Consumer Goods,764420
31.0,3.9,B.Sc,Manager,Male,Indore,Domestic,Consulting,679023
38.0,3.3,M.Tech,Research,Female,Mumbai,Startup,AI/ML,760603
25.0,4.7,MBA,Sales,Male,Mysuru,Startup,Retail,654425
32.0,1.0,M.Tech,Software Engineer,Female,Delhi NCR,Product,Fintech,243896
27.0,4.2,B.Sc,Data Analyst,Male,Mumbai,Domestic,Analytics,542594
29.0,6.5,B.Tech,Manager,Female,Ahmedabad,Startup,Banking,824508
35.0,1.5,B.Tech,Research,Male,Bengaluru,Domestic,Healthcare Tech,240354
26.0,5.9,B.Tech,Software Engineer,Female,Chennai,Startup,SaaS,840295
33.0,2.6,M.Tech,Data Scientist,Male,Delhi NCR,Startup,Healthcare Tech,786291
29.0,1.0,B.Sc,Marketing Manager,Female,Chandigarh,Domestic,Media,206686
31.0,1.7,B.Tech,Manager,Male,Chandigarh,Startup,Consulting,231016
38.0,1.1,B.Tech,Research,Female,Delhi NCR,Domestic,AI/ML,245418
25.0,29.5,MCA,Sales,Male,Ahmedabad,MNC,SaaS,3347512
32.0,6.3,M.Tech,Software Engineer,Female,Bhubaneswar,Service,Fintech,898067
27.0,1.2,B.Sc,Data Analyst,Male,Bengaluru,MNC,IT Services,180784
29.0,2.0,B.Sc,Manager,Female,Ahmedabad,MNC,Banking,230772
35.0,0.2,M.Tech,Research,Male,Pune,MNC,AI/ML,238567
26.0,0.8,B.Tech,Software Engineer,Female,Delhi NCR,Startup,IT Services,214487
33.0,3.9,MBA,Data Scientist,Male,Hyderabad,Service,AI/ML,892327
29.0,1.0,B.Tech,Marketing Manager,Female,Bengaluru,MNC,Consumer Goods,197565
31.0,0.8,B.Sc,Manager,Male,Bengaluru,Startup,IT Services,230721
38.0,8.7,MBA,Research,Female,Jaipur,MNC,EdTech,2741965
25.0,5.0,M.Tech,Sales,Male,Indore,MNC,Real Estate,685267
32.0,1.6,M.Tech,Software Engineer,Female,Bengaluru,Startup,SaaS,252760
27.0,0.7,B.Tech,Data Analyst,Male,Mysuru,Domestic,Analytics,181836
29.0,2.0,B.Tech,Manager,Female,Bengaluru,Domestic,IT Services,253929
35.0,3.0,B.Tech,Research,Male,Bengaluru,Domestic,EdTech,692022
26.0,24.8,B.Tech,Software Engineer,Female,Bhubaneswar,Service,SaaS,3750550
33.0,14.1,M.Tech,Data Scientist,Male,Chandigarh,Service,Fintech,3288667
29.0,13.1,B.Sc,Marketing Manager,Female,Indore,MNC,E-commerce,2395945
31.0,1.3,B.Sc,Manager,Male,Delhi NCR,Domestic,Manufacturing,227563
38.0,6.6,M.Tech,Research,Female,Pune,MNC,Pharma,929407
25.0,0.9,M.Tech,Sales,Male,Bengaluru,MNC,Consumer Goods,214463
32.0,10.7,MCA,Software Engineer,Female,Bengaluru,MNC,SaaS,2616125
27.0,16.0,B.Tech,Data Analyst,Male,Delhi NCR,Domestic,Banking,2548602
29.0,0.2,B.Tech,Manager,Female,Bengaluru,Domestic,Banking,215389
35.0,2.1,MBA,Research,Male,Mumbai,Domestic,AI/ML,740734
26.0,4.1,B.Tech,Software Engineer,Female,Delhi NCR,Product,Fintech,691862
33.0,22.4,M.Tech,Data Scientist,Male,Ahmedabad,MNC,AI/ML,4162020
29.0,2.1,B.Tech,Marketing Manager,Female,Delhi NCR,MNC,Consumer Goods,559075
31.0,6.7,B.Tech,Manager,Male,Kochi,MNC,IT Services,892303
38.0,3.9,PhD,Research,Female,Coimbatore,Domestic,EdTech,718678
25.0,0.4,M.Tech,Sales,Male,Ahmedabad,MNC,Real Estate,190401
32.0,5.8,MBA,Software Engineer,Female,Chandigarh,MNC,Product Tech,906127
27.0,14.6,B.Tech,Data Analyst,Male,Kochi,Domestic,Banking,2441551
29.0,0.5,B.Tech,Manager,Female,Mumbai,Domestic,Manufacturing,238620
35.0,6.2,M.Tech,Research,Male,Surat,MNC,EdTech,912163
26.0,5.1,B.Tech,Software Engineer,Female,Bhubaneswar,Product,E-commerce,725718
33.0,16.8,MCA,Data Scientist,Male,Hyderabad,Product,Healthcare Tech,3379368
29.0,6.6,B.Tech,Marketing Manager,Female,Mumbai,MNC,Media,757306
31.0,23.1,B.Tech,Manager,Male,Indore,Domestic,Manufacturing,3705179
38.0,11.7,M.Tech,Research,Female,Mumbai,MNC,EdTech,2791634
25.0,0.5,M.Tech,Sales,Male,Pune,Domestic,Retail,186315
32.0,3.1,MBA,Software Engineer,Female,Pune,Product,E-commerce,775269
27.0,0.5,B.Tech,Data Analyst,Male,Pune,Domestic,Retail,180000
29.0,19.1,B.Tech,Manager,Female,Jaipur,Domestic,Consulting,3440605
35.0,2.0,M.Tech,Research,Male,Bengaluru,Domestic,Healthcare Tech,250821
26.0,20.7,B.Tech,Software Engineer,Female,Delhi NCR,Product,Fintech,3474298
33.0,0.7,MBA,Data Scientist,Male,Mumbai,MNC,Analytics,291857
29.0,5.4,B.Tech,Marketing Manager,Female,Mumbai,Startup,EdTech,651881
31.0,3.6,B.Tech,Manager,Male,Surat,Domestic,IT Services,721956
38.0,21.4,B.Tech,Research,Female,Mumbai,MNC,Pharma,3349552
25.0,4.2,MCA,Sales,Male,Chennai,Startup,Real Estate,629535
32.0,0.4,MBA,Software Engineer,Female,Surat,Product,IT Services,232038
27.0,5.8,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,Analytics,638670
29.0,3.4,B.Sc,Manager,Female,Pune,Startup,Manufacturing,659646
35.0,1.3,MBA,Research,Male,Bengaluru,Domestic,AI/ML,254863
26.0,4.5,B.Sc,Software Engineer,Female,Bengaluru,Product,Product Tech,685274
33.0,3.3,M.Tech,Data Scientist,Male,Hyderabad,Product,AI/ML,781199
29.0,1.6,B.Tech,Marketing Manager,Female,Ahmedabad,MNC,Consumer Goods,205224
31.0,2.9,B.Sc,Manager,Male,Hyderabad,Domestic,Manufacturing,649673
38.0,6.7,M.Tech,Research,Female,Bengaluru,Domestic,AI/ML,910975
25.0,0.5,MBA,Sales,Male,Mumbai,MNC,SaaS,203460
32.0,4.4,M.Tech,Software Engineer,Female,Chennai,Startup,E-commerce,757002
27.0,1.9,B.Sc,Data Analyst,Male,Hyderabad,Startup,Retail,194422
29.0,2.2,B.Tech,Manager,Female,Bengaluru,Domestic,IT Services,644756
35.0,25.6,B.Tech,Research,Male,Mumbai,MNC,AI/ML,3578031
26.0,9.3,B.Sc,Software Engineer,Female,Mumbai,MNC,SaaS,2355132
33.0,4.9,M.Tech,Data Scientist,Male,Coimbatore,MNC,Healthcare Tech,913870
29.0,5.6,B.Sc,Marketing Manager,Female,Jaipur,Startup,Media,661185
31.0,0.3,B.Tech,Manager,Male,Bengaluru,MNC,Retail,206499
38.0,1.1,M.Tech,Research,Female,Chandigarh,MNC,AI/ML,232836
25.0,0.6,PhD,Sales,Male,Lucknow,Domestic,Real Estate,206568
32.0,3.5,MBA,Software Engineer,Female,Hyderabad,Service,Fintech,732958
27.0,29.7,B.Sc,Data Analyst,Male,Kochi,MNC,Analytics,3023499
29.0,3.9,B.Sc,Manager,Female,Mumbai,MNC,Banking,673300
35.0,6.3,PhD,Research,Male,Hyderabad,Domestic,AI/ML,909377
26.0,22.0,B.Sc,Software Engineer,Female,Mumbai,Service,SaaS,3169829
33.0,5.5,MBA,Data Scientist,Male,Mumbai,MNC,Analytics,897635
29.0,12.9,B.Tech,Marketing Manager,Female,Jaipur,Startup,Consumer Goods,2333822
31.0,5.4,B.Sc,Manager,Male,Delhi NCR,Domestic,Retail,762035
38.0,0.9,B.Tech,Research,Female,Chennai,Domestic,Healthcare Tech,224449
25.0,9.4,B.Sc,Sales,Male,Mumbai,Domestic,Consumer Goods,2009748
32.0,4.6,MBA,Software Engineer,Female,Jaipur,Service,SaaS,817664
27.0,5.7,B.Tech,Data Analyst,Male,Hyderabad,MNC,IT Services,651881
29.0,6.4,B.Sc,Manager,Female,Hyderabad,MNC,Consulting,757328
35.0,4.6,M.Tech,Research,Male,Bengaluru,Domestic,AI/ML,746304
26.0,1.6,B.Tech,Software Engineer,Female,Mumbai,Service,Fintech,233187
28.0,17.2,B.Tech,Software Engineer,Female,Bengaluru,Service,E-commerce,3235416
36.0,1.1,MCA,Data Scientist,Male,Bengaluru,Startup,Fintech,233695
30.0,28.4,B.Tech,Marketing Manager,Female,Ahmedabad,Domestic,EdTech,3526273
32.0,0.7,B.Sc,Manager,Male,Bengaluru,Domestic,Retail,215867
39.0,1.7,M.Tech,Research,Female,Kochi,MNC,EdTech,264298
26.0,2.4,MCA,Sales,Male,Delhi NCR,Domestic,Consumer Goods,526385
33.0,1.7,MBA,Software Engineer,Female,Hyderabad,Startup,E-commerce,253576
28.0,4.0,B.Tech,Data Analyst,Male,Bhubaneswar,Startup,IT Services,568054
30.0,1.5,B.Tech,Manager,Female,Chennai,Domestic,Retail,240713
36.0,3.7,B.Tech,Research,Male,Pune,Domestic,Pharma,679918
27.0,0.5,B.Tech,Software Engineer,Female,Chandigarh,Service,IT Services,204782
34.0,29.4,M.Tech,Data Scientist,Male,Chennai,MNC,E-commerce,4619416
30.0,3.0,B.Tech,Marketing Manager,Female,Coimbatore,Domestic,Consumer Goods,588293
32.0,6.5,B.Tech,Manager,Male,Pune,Domestic,Manufacturing,826750
39.0,5.1,B.Tech,Research,Female,Coimbatore,Startup,AI/ML,696508
26.0,6.2,M.Tech,Sales,Male,Mysuru,Domestic,Consumer Goods,771546
33.0,2.6,M.Tech,Software Engineer,Female,Hyderabad,MNC,IT Services,738196
28.0,5.6,B.Sc,Data Analyst,Male,Bengaluru,Startup,Analytics,630279
30.0,23.2,B.Tech,Manager,Female,Delhi NCR,Startup,Retail,3890939
36.0,23.9,M.Tech,Research,Male,Hyderabad,MNC,Pharma,4059878
27.0,0.5,B.Sc,Software Engineer,Female,Hyderabad,Service,E-commerce,211730
34.0,5.4,MBA,Data Scientist,Male,Hyderabad,Service,Healthcare Tech,934452
30.0,1.4,B.Sc,Marketing Manager,Female,Bengaluru,MNC,Media,197652
32.0,22.2,B.Tech,Manager,Male,Indore,MNC,IT Services,3570335
39.0,0.3,M.Tech,Research,Female,Mysuru,MNC,EdTech,231559
26.0,3.6,M.Tech,Sales,Male,Hyderabad,Domestic,Retail,636827
33.0,1.6,MBA,Software Engineer,Female,Chennai,MNC,Fintech,267245
28.0,12.9,B.Tech,Data Analyst,Male,Delhi NCR,Startup,Analytics,2356936
30.0,25.6,B.Tech,Manager,Female,Hyderabad,Domestic,Banking,3977080
36.0,2.0,M.Tech,Research,Male,Delhi NCR,Domestic,EdTech,248872
27.0,17.6,B.Tech,Software Engineer,Female,Mumbai,Product,Fintech,2943643
34.0,6.1,MBA,Data Scientist,Male,Chandigarh,Product,Healthcare Tech,978804
30.0,2.3,B.Tech,Marketing Manager,Female,Bhubaneswar,MNC,Media,577686
32.0,25.6,B.Tech,Manager,Male,Bhubaneswar,Domestic,Banking,3962806
39.0,4.3,B.Tech,Research,Female,Hyderabad,MNC,AI/ML,691573
26.0,25.0,B.Tech,Sales,Male,Chennai,Domestic,Retail,3267253
33.0,1.0,MBA,Software Engineer,Female,Delhi NCR,Product,IT Services,262565
28.0,1.6,B.Sc,Data Analyst,Male,Hyderabad,MNC,IT Services,186627
30.0,5.9,B.Tech,Manager,Female,Jaipur,Startup,IT Services,783859
36.0,3.3,PhD,Research,Male,Mumbai,Domestic,Healthcare Tech,730001
27.0,4.5,B.Tech,Software Engineer,Female,Kochi,Service,IT Services,710812
34.0,1.8,M.Tech,Data Scientist,Male,Hyderabad,MNC,E-commerce,281874
30.0,3.3,B.Tech,Marketing Manager,Female,Pune,Domestic,EdTech,602602
32.0,1.8,B.Sc,Manager,Male,Bhubaneswar,MNC,Banking,232160
39.0,0.8,M.Tech,Research,Female,Chandigarh,Domestic,EdTech,231983
26.0,0.8,MCA,Sales,Male,Delhi NCR,Startup,Real Estate,188825
33.0,21.3,M.Tech,Software Engineer,Female,Pune,MNC,IT Services,3915188
28.0,4.3,B.Tech,Data Analyst,Male,Mumbai,Domestic,Banking,612713
30.0,5.8,B.Tech,Manager,Female,Delhi NCR,MNC,Retail,845666
36.0,2.4,M.Tech,Research,Male,Mumbai,Domestic,Pharma,682998
27.0,5.1,B.Sc,Software Engineer,Female,Bengaluru,Startup,Fintech,715858
34.0,29.9,MBA,Data Scientist,Male,Mumbai,MNC,Healthcare Tech,4632440
30.0,4.4,B.Sc,Marketing Manager,Female,Hyderabad,Domestic,E-commerce,584615
32.0,0.4,B.Sc,Manager,Male,Nagpur,MNC,Banking,211066
39.0,23.2,B.Tech,Research,Female,Delhi NCR,Domestic,Healthcare Tech,3341154
26.0,5.0,MCA,Sales,Male,Mysuru,Domestic,SaaS,650728
33.0,1.0,M.Tech,Software Engineer,Female,Indore,MNC,Fintech,236578
28.0,3.9,B.Tech,Data Analyst,Male,Delhi NCR,Domestic,IT Services,629967
30.0,0.5,B.Tech,Manager,Female,Delhi NCR,Startup,Manufacturing,228892
36.0,4.1,M.Tech,Research,Male,Coimbatore,Startup,Healthcare Tech,756171
27.0,6.6,B.Sc,Software Engineer,Female,Jaipur,MNC,Fintech,734218
34.0,2.2,MBA,Data Scientist,Male,Bengaluru,Product,Fintech,792471
30.0,1.1,B.Tech,Marketing Manager,Female,Pune,Domestic,EdTech,216635
32.0,1.0,B.Sc,Manager,Male,Mumbai,Domestic,Manufacturing,222962
39.0,24.3,PhD,Research,Female,Bengaluru,Domestic,Healthcare Tech,3773130
26.0,6.3,MCA,Sales,Male,Lucknow,Startup,Real Estate,708075
33.0,5.3,MCA,Software Engineer,Female,Kochi,Startup,Fintech,763598
28.0,16.0,B.Tech,Data Analyst,Male,Pune,Domestic,Analytics,2528885
30.0,0.8,B.Sc,Manager,Female,Hyderabad,Domestic,Retail,212664
36.0,6.9,PhD,Research,Male,Mumbai,MNC,Healthcare Tech,903242
27.0,6.7,B.Tech,Software Engineer,Female,Bengaluru,Product,SaaS,855856
34.0,1.6,M.Tech,Data Scientist,Male,Coimbatore,Startup,AI/ML,293335
30.0,1.7,B.Sc,Marketing Manager,Female,Pune,Domestic,Media,198476
32.0,0.9,B.Tech,Manager,Male,Bhubaneswar,Startup,Banking,225282
39.0,9.5,M.Tech,Research,Female,Bengaluru,MNC,Healthcare Tech,2622234
26.0,3.5,B.Sc,Sales,Male,Coimbatore,Domestic,Real Estate,557878
33.0,0.7,MCA,Software Engineer,Female,Hyderabad,Service,E-commerce,216901
28.0,1.4,B.Tech,Data Analyst,Male,Indore,Domestic,Analytics,209228
30.0,3.1,B.Sc,Manager,Female,Indore,Domestic,IT Services,653329
36.0,5.4,B.Tech,Research,Male,Pune,Startup,Healthcare Tech,734685
27.0,1.0,B.Tech,Software Engineer,Female,Bhubaneswar,Service,Fintech,228355
34.0,1.7,M.Tech,Data Scientist,Male,Delhi NCR,Service,E-commerce,278618
30.0,6.5,B.Sc,Marketing Manager,Female,Indore,Domestic,EdTech,723637
32.0,2.8,B.Tech,Manager,Male,Chandigarh,Domestic,Manufacturing,670837
39.0,6.8,M.Tech,Research,Female,Ahmedabad,Startup,AI/ML,856473
26.0,0.9,B.Sc,Sales,Male,Kochi,MNC,Real Estate,180000
33.0,1.8,M.Tech,Software Engineer,Female,Pune,MNC,IT Services,230913
28.0,0.8,B.Tech,Data Analyst,Male,Bengaluru,Startup,Banking,183430
30.0,4.0,B.Sc,Manager,Female,Chandigarh,Startup,Retail,691330
36.0,4.4,MBA,Research,Male,Chennai,Domestic,EdTech,835910
27.0,5.2,B.Sc,Software Engineer,Female,Hyderabad,Product,IT Services,729185
34.0,27.6,MBA,Data Scientist,Male,Bengaluru,Product,AI/ML,4596067
30.0,13.6,B.Tech,Marketing Manager,Female,Ahmedabad,MNC,EdTech,2543194
32.0,26.4,B.Tech,Manager,Male,Mumbai,Domestic,Manufacturing,3738145
39.0,12.3,B.Tech,Research,Female,Indore,Domestic,Healthcare Tech,2559203
26.0,27.3,MCA,Sales,Male,Chandigarh,Domestic,Retail,3431222
33.0,0.9,MBA,Software Engineer,Female,Chennai,Product,Product Tech,242107
28.0,0.7,B.Sc,Data Analyst,Male,Nagpur,MNC,Consulting,180000
30.0,1.2,B.Tech,Manager,Female,Chennai,MNC,Banking,239319
36.0,0.6,MBA,Research,Male,Bhubaneswar,MNC,Pharma,260773
27.0,5.1,B.Tech,Software Engineer,Female,Hyderabad,MNC,SaaS,729476
34.0,3.3,MBA,Data Scientist,Male,Bengaluru,Service,E-commerce,806966
30.0,11.5,B.Sc,Marketing Manager,Female,Hyderabad,Domestic,E-commerce,2367356
32.0,10.3,B.Sc,Manager,Male,Mumbai,MNC,Banking,2351499
39.0,2.3,MBA,Research,Female,Delhi NCR,Domestic,Pharma,663082
26.0,2.4,PhD,Sales,Male,Pune,Domestic,SaaS,616259
33.0,2.6,M.Tech,Software Engineer,Female,Bengaluru,Product,IT Services,715975
28.0,0.9,B.Sc,Data Analyst,Male,Delhi NCR,MNC,Retail,189765
30.0,4.0,B.Tech,Manager,Female,Mumbai,Domestic,Retail,696309
36.0,1.0,M.Tech,Research,Male,Ahmedabad,MNC,AI/ML,244200
27.0,5.4,B.Tech,Software Engineer,Female,Pune,Startup,IT Services,774149
34.0,4.5,M.Tech,Data Scientist,Male,Delhi NCR,Service,AI/ML,848087
30.0,0.1,B.Sc,Marketing Manager,Female,Chennai,Domestic,EdTech,181916
32.0,2.7,B.Tech,Manager,Male,Hyderabad,Domestic,Banking,643007
39.0,0.0,PhD,Research,Female,Hyderabad,MNC,Healthcare Tech,234581
26.0,4.1,Diploma,Sales,Male,Chandigarh,Domestic,Consumer Goods,557936
33.0,6.4,M.Tech,Software Engineer,Female,Lucknow,Service,IT Services,858182
28.0,24.1,B.Sc,Data Analyst,Male,Bhubaneswar,Domestic,IT Services,2907020
30.0,5.6,B.Tech,Manager,Female,Coimbatore,MNC,Retail,782129
36.0,0.2,M.Tech,Research,Male,Bengaluru,MNC,EdTech,235822
27.0,14.1,B.Tech,Software Engineer,Female,Bengaluru,Product,IT Services,2717037
26.0,12.8,B.Tech,Product Manager,Male,Kochi,Startup,E-commerce,2933878
28.0,1.4,M.Tech,Manager,Female,Hyderabad,Startup,Banking,276255
34.0,2.0,MBA,Marketing Manager,Male,Bhubaneswar,MNC,EdTech,244509
31.0,4.2,B.Tech,Sales,Male,Chandigarh,MNC,Consumer Goods,626150
24.0,5.7,MCA,Sales,Female,Hyderabad,Domestic,Retail,647387
29.0,23.9,B.Tech,Manager,Male,Chennai,Startup,Consulting,3576451
27.0,3.4,M.Tech,Manager,Female,Ahmedabad,MNC,Retail,785268
33.0,2.9,B.Tech,Sales,Male,Mumbai,Domestic,Retail,529881
21.0,4.7,MBA,Sales,Female,Bhubaneswar,Startup,SaaS,713466
36.0,4.3,B.Tech,Manager,Male,Indore,Startup,Retail,753138
25.0,5.9,B.Tech,Manager,Female,Chennai,Domestic,Banking,813889
30.0,3.0,MBA,Manager,Male,Bengaluru,Domestic,IT Services,820775
28.0,1.3,B.Tech,Marketing Manager,Female,Chennai,Domestic,E-commerce,211771
26.0,0.9,B.Tech,Product Manager,Male,Ahmedabad,Product,Product Tech,257445
28.0,4.4,MBA,Manager,Female,Chennai,MNC,IT Services,842029
34.0,6.7,M.Tech,Marketing Manager,Male,Delhi NCR,Domestic,EdTech,749065
31.0,27.1,B.Tech,Sales,Male,Delhi NCR,Domestic,Consumer Goods,3393975
24.0,21.1,MCA,Sales,Female,Hyderabad,Domestic,SaaS,2858938
29.0,22.0,B.Sc,Manager,Male,Hyderabad,Startup,IT Services,3380591
27.0,1.2,M.Tech,Manager,Female,Hyderabad,Domestic,IT Services,275514
33.0,16.0,M.Tech,Sales,Male,Coimbatore,MNC,Retail,2636208
21.0,26.9,B.Sc,Sales,Female,Chennai,Startup,SaaS,3009309
36.0,24.4,B.Tech,Manager,Male,Ahmedabad,Startup,Manufacturing,3782972
25.0,14.1,B.Sc,Manager,Female,Mumbai,Domestic,IT Services,2888258
30.0,1.2,M.Tech,Manager,Male,Bengaluru,Startup,Consulting,252408
28.0,0.4,M.Tech,Marketing Manager,Female,Hyderabad,Domestic,Consumer Goods,222792
26.0,18.5,B.Tech,Product Manager,Male,Chennai,MNC,E-commerce,3716273
28.0,3.7,MBA,Manager,Female,Bhubaneswar,Domestic,IT Services,864689
34.0,5.2,B.Tech,Marketing Manager,Male,Delhi NCR,MNC,EdTech,715805
31.0,0.4,B.Tech,Sales,Male,Hyderabad,Startup,Consumer Goods,193853
24.0,24.3,MBA,Sales,Female,Bengaluru,Startup,Consumer Goods,3397081
29.0,6.5,B.Sc,Manager,Male,Surat,Domestic,Banking,795214
27.0,0.5,M.Tech,Manager,Female,Indore,Startup,Retail,250149
33.0,2.6,M.Tech,Sales,Male,Jaipur,Domestic,Consumer Goods,616141
21.0,0.4,B.Tech,Sales,Female,Mumbai,Domestic,Retail,185424
36.0,6.0,B.Tech,Manager,Male,Bhubaneswar,Startup,Retail,758824
25.0,27.4,B.Tech,Manager,Female,Hyderabad,MNC,Banking,3619109
30.0,6.1,M.Tech,Manager,Male,Hyderabad,Startup,Banking,876092
28.0,1.4,B.Tech,Marketing Manager,Female,Kochi,Startup,Consumer Goods,222092
26.0,3.1,B.Sc,Product Manager,Male,Pune,Product,Product Tech,725041
28.0,1.5,MBA,Manager,Female,Nagpur,Domestic,Banking,279356
34.0,0.3,MBA,Marketing Manager,Male,Pune,Startup,E-commerce,225421
31.0,4.7,B.Sc,Sales,Male,Pune,Domestic,Retail,595188
24.0,4.5,B.Tech,Sales,Female,Bengaluru,Domestic,Retail,629331
29.0,5.8,B.Tech,Manager,Male,Hyderabad,MNC,Consulting,816487
27.0,0.9,MCA,Manager,Female,Delhi NCR,Startup,Retail,227249
33.0,0.1,B.Tech,Sales,Male,Bengaluru,Domestic,Real Estate,180000
21.0,1.1,B.Tech,Sales,Female,Bengaluru,Startup,Real Estate,180000
36.0,20.0,B.Sc,Manager,Male,Lucknow,Domestic,Retail,3151224
25.0,4.3,B.Tech,Manager,Female,Indore,Domestic,Retail,779771
30.0,10.7,MCA,Manager,Male,Kochi,Domestic,Manufacturing,2711633
28.0,0.3,M.Tech,Marketing Manager,Female,Jaipur,MNC,Media,213133
26.0,27.8,B.Tech,Product Manager,Male,Ahmedabad,Product,E-commerce,4249764
28.0,1.7,MCA,Manager,Female,Indore,Domestic,Banking,261107
34.0,5.6,M.Tech,Marketing Manager,Male,Pune,Domestic,E-commerce,775760
31.0,19.3,B.Tech,Sales,Male,Chandigarh,MNC,Consumer Goods,2802954
24.0,21.6,Diploma,Sales,Female,Ahmedabad,Domestic,Real Estate,2715263
29.0,1.5,B.Tech,Manager,Male,Lucknow,MNC,IT Services,244565
27.0,6.0,MBA,Manager,Female,Mumbai,Startup,Retail,947755
33.0,1.5,B.Tech,Sales,Male,Indore,Startup,Retail,182317
21.0,5.8,B.Sc,Sales,Female,Chennai,Domestic,Real Estate,612306
36.0,6.8,B.Tech,Manager,Male,Delhi NCR,MNC,IT Services,866770
25.0,0.8,B.Tech,Manager,Female,Indore,Domestic,IT Services,232723
30.0,1.7,M.Tech,Manager,Male,Hyderabad,Domestic,IT Services,250192
28.0,5.4,M.Tech,Marketing Manager,Female,Mumbai,MNC,E-commerce,767942
26.0,1.1,B.Sc,Product Manager,Male,Ahmedabad,Product,SaaS,226005
28.0,5.9,MBA,Manager,Female,Ahmedabad,Startup,Banking,915876
34.0,4.7,MBA,Marketing Manager,Male,Surat,Domestic,EdTech,849959
31.0,1.4,B.Tech,Sales,Male,Coimbatore,MNC,Retail,191311
24.0,14.6,MCA,Sales,Female,Hyderabad,Domestic,Real Estate,2530364
29.0,5.9,B.Sc,Manager,Male,Ahmedabad,Domestic,IT Services,780365
27.0,1.3,M.Tech,Manager,Female,Nagpur,Domestic,Banking,259737
33.0,0.5,M.Tech,Sales,Male,Pune,Startup,Consumer Goods,212231
21.0,12.4,B.Tech,Sales,Female,Mumbai,MNC,SaaS,2064837
36.0,0.4,B.Tech,Manager,Male,Chennai,MNC,IT Services,209538
25.0,6.6,B.Sc,Manager,Female,Delhi NCR,MNC,Manufacturing,777876
30.0,3.0,M.Tech,Manager,Male,Nagpur,Domestic,Banking,791379
28.0,6.7,MBA,Marketing Manager,Female,Bengaluru,MNC,EdTech,868414
26.0,10.4,B.Tech,Product Manager,Male,Ahmedabad,MNC,Product Tech,2716476
28.0,27.9,MBA,Manager,Female,Chandigarh,MNC,IT Services,4440386
34.0,5.4,MBA,Marketing Manager,Male,Mysuru,Domestic,E-commerce,814749
31.0,4.3,B.Sc,Sales,Male,Bengaluru,Domestic,Real Estate,594307
24.0,0.0,M.Tech,Sales,Female,Mumbai,Domestic,SaaS,193352
29.0,1.0,B.Sc,Manager,Male,Pune,Domestic,Banking,210532
27.0,0.4,MCA,Manager,Female,Bhubaneswar,MNC,Consulting,231055
33.0,5.3,MBA,Sales,Male,Lucknow,MNC,Retail,707771
21.0,25.3,B.Sc,Sales,Female,Indore,MNC,Consumer Goods,3011844
36.0,3.9,B.Tech,Manager,Male,Bengaluru,Startup,Retail,665630
25.0,6.7,B.Tech,Manager,Female,Chennai,Domestic,Consulting,815673
30.0,0.8,M.Tech,Manager,Male,Bengaluru,MNC,Consulting,243442
28.0,0.5,MBA,Marketing Manager,Female,Ahmedabad,Domestic,EdTech,226015
