Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
36.0,4.3,M.Tech,Research,Female,Hyderabad,Startup,AI/ML,1464369
25.0,1.7,B.Sc,Product Manager,Male,Hyderabad,MNC,Product Tech,1214879
30.0,0.1,B.Tech,Marketing Manager,Female,Delhi NCR,Domestic,E-commerce,473301
34.0,1.0,PhD,Research,Male,Mumbai,MNC,Pharma,732314
28.0,2.3,B.Tech,Data Analyst,Female,Hyderabad,MNC,Banking,1012284
32.0,5.1,B.Sc,Product Manager,Male,Bengaluru,Product,SaaS,2683141
24.0,0.1,B.Tech,Others,Female,Hyderabad,Domestic,Manufacturing,261510
37.0,1.9,MBA,Marketing Manager,Male,Hyderabad,Startup,Media,629253
39.0,18.8,B.Tech,Manager,Female,Bengaluru,MNC,AI/ML,5499772
26.0,6.1,B.Tech,Product Manager,Male,Hyderabad,Product,Fintech,2841686
31.0,2.5,B.Tech,Data Scientist,Female,Jaipur,MNC,E-commerce,1441490
29.0,5.1,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,AI/ML,853386
33.0,21.6,MBA,Manager,Female,Pune,Domestic,IT Services,4439073
27.0,4.5,B.Tech,Software Engineer,Male,Delhi NCR,Startup,SaaS,1661534
36.0,5.3,PhD,Research,Female,Kochi,MNC,EdTech,1171315
25.0,0.2,B.Sc,Product Manager,Male,Hyderabad,Service,Fintech,791178
30.0,26.2,B.Tech,Marketing Manager,Female,Ahmedabad,Startup,E-commerce,3020389
34.0,5.4,MBA,Research,Male,Jaipur,MNC,Pharma,1171990
28.0,25.8,B.Sc,Data Analyst,Female,Indore,MNC,Analytics,2477905
32.0,0.7,B.Tech,Product Manager,Male,Pune,Product,E-commerce,1079995
24.0,1.9,MBA,Others,Female,Bhubaneswar,MNC,AI/ML,410537
37.0,25.6,M.Tech,Marketing Manager,Male,Coimbatore,Domestic,EdTech,2578438
39.0,2.4,B.Tech,Manager,Female,Indore,Startup,Manufacturing,1175422
26.0,5.6,B.Tech,Product Manager,Male,Coimbatore,Startup,SaaS,2048079
31.0,0.8,M.Tech,Data Scientist,Female,Delhi NCR,Product,Healthcare Tech,1096332
29.0,0.3,B.Tech,Data Analyst,Male,Chandigarh,Startup,Banking,397977
33.0,2.2,M.Tech,Manager,Female,Hyderabad,Domestic,Banking,1667846
27.0,1.5,B.Tech,Software Engineer,Male,Bengaluru,Startup,IT Services,691518
36.0,2.6,M.Tech,Research,Female,Mumbai,Domestic,EdTech,1079462
25.0,0.8,B.Tech,Product Manager,Male,Kochi,Startup,SaaS,874935
30.0,2.2,B.Tech,Marketing Manager,Female,Delhi NCR,Domestic,E-commerce,1015513
34.0,4.4,M.Tech,Research,Male,Surat,MNC,Healthcare Tech,1164566
28.0,5.8,B.Tech,Data Analyst,Female,Chennai,MNC,Banking,1107586
32.0,3.9,B.Sc,Product Manager,Male,Hyderabad,MNC,E-commerce,2195956
24.0,1.5,Diploma,Others,Female,Bengaluru,MNC,AI/ML,419664
37.0,2.8,MCA,Marketing Manager,Male,Delhi NCR,Startup,E-commerce,1196991
39.0,1.5,B.Tech,Manager,Female,Chennai,MNC,AI/ML,906104
27.0,19.6,M.Tech,Marketing Manager,Male,Ahmedabad,MNC,E-commerce,3100901
28.0,1.2,B.Tech,Marketing Manager,Female,Chandigarh,Domestic,Consumer Goods,396468
33.0,17.0,MCA,Software Engineer,Male,Hyderabad,MNC,E-commerce,4457250
27.0,11.7,B.Tech,Product Manager,Female,Mumbai,Service,Fintech,4896125
30.0,19.5,B.Tech,Data Scientist,Male,Mumbai,Service,E-commerce,4400385
36.0,22.4,B.Sc,Data Analyst,Female,Coimbatore,Domestic,Analytics,2051275
29.0,5.1,B.Tech,Data Analyst,Male,Bhubaneswar,Domestic,Analytics,745340
32.0,0.3,MBA,Software Engineer,Female,Pune,Startup,E-commerce,681660
26.0,6.9,B.Sc,Designer,Male,Chennai,Startup,Media,901790
29.0,1.5,B.Tech,Product Manager,Female,Coimbatore,Startup,Product Tech,966032
35.0,7.3,M.Tech,Research,Male,Pune,Startup,AI/ML,1910297
27.0,0.5,B.Tech,Software Engineer,Male,Bengaluru,MNC,Fintech,766523
31.0,23.3,B.Sc,Manager,Female,Vadodara,Domestic,Consulting,3205634
28.0,2.0,MCA,Data Analyst,Male,Hyderabad,MNC,Banking,645491
24.0,23.5,B.Tech,Data Analyst,Female,Pune,MNC,Analytics,3093750
30.0,17.6,B.Tech,Manager,Male,Mysuru,Domestic,AI/ML,3434902
34.0,18.6,M.Tech,Research,Female,Bengaluru,Startup,Healthcare Tech,3800913
27.0,26.0,B.Tech,Software Engineer,Male,Coimbatore,Service,Product Tech,3602987
33.0,26.2,M.Tech,Manager,Female,Hyderabad,Startup,Banking,5797147
29.0,5.4,B.Sc,Data Analyst,Male,Delhi NCR,MNC,Analytics,1081517
25.0,3.3,B.Sc,Others,Female,Bengaluru,MNC,Services,625871
36.0,0.0,PhD,Research,Male,Chennai,Domestic,EdTech,461012
39.0,0.6,B.Tech,Manager,Female,Nagpur,MNC,AI/ML,632855
26.0,0.9,B.Sc,Product Manager,Male,Nagpur,Startup,E-commerce,708376
31.0,20.9,M.Tech,Data Scientist,Female,Jaipur,Startup,AI/ML,4503993
28.0,26.7,B.Tech,Data Analyst,Male,Delhi NCR,MNC,AI/ML,3559328
32.0,1.7,B.Tech,Product Manager,Female,Bengaluru,Product,Fintech,1417919
24.0,4.5,B.Sc,Others,Male,Bengaluru,Domestic,AI/ML,695404
37.0,18.4,MBA,Marketing Manager,Male,Pune,MNC,E-commerce,3578370
39.0,1.3,B.Tech,Manager,Female,Lucknow,Domestic,IT Services,505547
26.0,0.3,B.Sc,Product Manager,Male,Hyderabad,Startup,SaaS,922267
31.0,3.2,MBA,Data Scientist,Female,Delhi NCR,MNC,E-commerce,2175520
29.0,5.2,B.Tech,Data Analyst,Male,Ahmedabad,Startup,Consulting,880892
33.0,1.4,MBA,Manager,Female,Bengaluru,MNC,Banking,1070947
27.0,5.2,B.Sc,Software Engineer,Male,Bengaluru,Startup,Fintech,1624707
36.0,4.9,M.Tech,Research,Female,Ahmedabad,MNC,EdTech,1130111
25.0,9.0,B.Sc,Product Manager,Male,Delhi NCR,MNC,E-commerce,3002990
30.0,1.5,B.Tech,Marketing Manager,Female,Bhubaneswar,Domestic,E-commerce,429303
34.0,13.4,B.Tech,Research,Male,Pune,Startup,Pharma,2713782
28.0,5.7,B.Tech,Data Analyst,Female,Nagpur,Startup,Consulting,811164
32.0,14.1,B.Sc,Product Manager,Male,Delhi NCR,Startup,SaaS,5284986
24.0,2.4,MBA,Others,Female,Ahmedabad,Domestic,Manufacturing,528350
37.0,1.4,MCA,Marketing Manager,Male,Jaipur,Startup,Media,427764
39.0,5.4,B.Tech,Manager,Female,Lucknow,Domestic,Consulting,1269859
26.0,5.9,B.Tech,Product Manager,Male,Delhi NCR,Service,Product Tech,2357541
31.0,14.5,MBA,Data Scientist,Female,Hyderabad,Service,Analytics,4343871
29.0,5.2,B.Tech,Data Analyst,Male,Hyderabad,Domestic,AI/ML,1011727
33.0,5.0,M.Tech,Manager,Female,Bengaluru,Domestic,Banking,1968135
27.0,1.2,B.Tech,Software Engineer,Male,Pune,Startup,E-commerce,685459
36.0,4.7,M.Tech,Research,Female,Bengaluru,Domestic,AI/ML,1414063
25.0,6.4,B.Sc,Product Manager,Male,Vadodara,MNC,SaaS,1962817
30.0,3.1,B.Tech,Marketing Manager,Female,Chennai,MNC,E-commerce,1156988
34.0,4.7,B.Tech,Research,Male,Hyderabad,Domestic,Healthcare Tech,1149580
28.0,0.6,B.Tech,Data Analyst,Female,Pune,MNC,AI/ML,534112
32.0,2.7,B.Tech,Product Manager,Male,Bengaluru,MNC,SaaS,2563314
24.0,1.7,M.Tech,Others,Female,Chennai,Domestic,Manufacturing,336401
37.0,1.3,MCA,Marketing Manager,Male,Hyderabad,Domestic,Consumer Goods,485447
39.0,4.4,B.Tech,Manager,Female,Chennai,Domestic,AI/ML,1648709
26.0,21.6,B.Tech,Product Manager,Male,Bengaluru,MNC,E-commerce,6651824
31.0,0.7,B.Tech,Data Scientist,Female,Delhi NCR,Startup,E-commerce,890983
29.0,5.7,B.Sc,Data Analyst,Male,Ahmedabad,MNC,Analytics,893672
33.0,11.7,M.Tech,Manager,Female,Indore,MNC,IT Services,3589065
27.0,1.6,B.Tech,Software Engineer,Male,Hyderabad,Product,SaaS,861109
36.0,3.4,M.Tech,Research,Female,Chennai,Domestic,Pharma,1082011
25.0,3.4,B.Tech,Product Manager,Male,Bengaluru,MNC,E-commerce,2489042
30.0,5.2,B.Tech,Marketing Manager,Female,Kochi,Startup,EdTech,909806
34.0,2.0,MBA,Research,Male,Mumbai,Domestic,AI/ML,766518
28.0,1.6,B.Tech,Data Analyst,Female,Pune,MNC,Analytics,577014
32.0,4.0,B.Sc,Product Manager,Male,Mumbai,Startup,Fintech,2282751
24.0,2.0,M.Tech,Others,Female,Bhubaneswar,MNC,AI/ML,407023
37.0,17.4,MCA,Marketing Manager,Male,Bengaluru,Domestic,Media,2592203
39.0,12.1,B.Tech,Manager,Female,Indore,Domestic,IT Services,2801395
26.0,0.6,B.Tech,Product Manager,Male,Hyderabad,Product,SaaS,1155072
31.0,6.3,B.Tech,Data Scientist,Female,Chennai,Product,Analytics,2051993
29.0,0.8,B.Sc,Data Analyst,Male,Mumbai,MNC,Banking,510065
33.0,0.4,MCA,Manager,Female,Jaipur,Domestic,AI/ML,558332
27.0,7.0,B.Tech,Software Engineer,Male,Delhi NCR,MNC,SaaS,1948623
36.0,21.4,M.Tech,Research,Female,Jaipur,Domestic,AI/ML,2963642
25.0,26.7,B.Tech,Product Manager,Male,Bengaluru,MNC,Product Tech,7675256
30.0,3.5,B.Sc,Marketing Manager,Female,Kochi,Domestic,Consumer Goods,687939
34.0,6.4,MBA,Research,Male,Hyderabad,Startup,EdTech,1361333
28.0,2.1,B.Tech,Data Analyst,Female,Ahmedabad,Domestic,Analytics,708884
32.0,5.3,B.Tech,Product Manager,Male,Lucknow,MNC,Product Tech,2093566
24.0,9.0,B.Tech,Others,Female,Pune,MNC,Manufacturing,1023536
37.0,9.1,M.Tech,Marketing Manager,Male,Indore,MNC,Consumer Goods,1467945
39.0,3.8,B.Tech,Manager,Female,Pune,MNC,IT Services,1675650
26.0,0.4,B.Sc,Product Manager,Male,Chandigarh,MNC,Fintech,844690
31.0,0.0,M.Tech,Data Scientist,Female,Hyderabad,Service,Healthcare Tech,749630
29.0,3.3,B.Sc,Data Analyst,Male,Hyderabad,Domestic,Consulting,798730
33.0,28.6,MCA,Manager,Female,Kochi,Domestic,IT Services,3832126
27.0,1.3,B.Sc,Software Engineer,Male,Chandigarh,MNC,E-commerce,594283
36.0,0.2,B.Tech,Research,Female,Bengaluru,MNC,AI/ML,651828
25.0,5.7,B.Tech,Product Manager,Male,Bengaluru,MNC,Product Tech,2932723
30.0,1.9,B.Tech,Marketing Manager,Female,Bhubaneswar,Startup,Media,427161
34.0,6.4,MBA,Research,Male,Jaipur,Domestic,Pharma,1055184
28.0,2.5,B.Tech,Data Analyst,Female,Bengaluru,MNC,IT Services,972310
32.0,3.4,B.Tech,Product Manager,Male,Bhubaneswar,Product,SaaS,1960121
24.0,10.6,MBA,Others,Female,Indore,MNC,Manufacturing,1540096
37.0,6.0,M.Tech,Marketing Manager,Male,Chennai,MNC,Consumer Goods,1239437
39.0,0.7,B.Tech,Manager,Female,Coimbatore,MNC,AI/ML,684954
26.0,28.4,B.Tech,Product Manager,Male,Bhubaneswar,MNC,Fintech,5628528
31.0,1.0,M.Tech,Data Scientist,Female,Bengaluru,MNC,Analytics,1111469
29.0,0.9,B.Tech,Data Analyst,Male,Mumbai,MNC,AI/ML,592168
33.0,6.2,M.Tech,Manager,Female,Indore,MNC,Manufacturing,1615523
27.0,3.6,B.Sc,Software Engineer,Male,Ahmedabad,Product,Product Tech,1344178
36.0,19.1,B.Tech,Research,Female,Delhi NCR,Domestic,EdTech,2734773
25.0,5.4,B.Tech,Product Manager,Male,Pune,Product,Product Tech,2769244
30.0,1.4,B.Tech,Marketing Manager,Female,Bengaluru,Domestic,E-commerce,587720
34.0,6.6,B.Tech,Research,Male,Delhi NCR,Domestic,AI/ML,1335920
28.0,6.2,B.Sc,Data Analyst,Female,Jaipur,Domestic,Banking,734947
32.0,0.0,B.Sc,Product Manager,Male,Surat,Startup,Fintech,675715
24.0,4.4,MCA,Others,Female,Bengaluru,Domestic,Manufacturing,651032
37.0,28.7,M.Tech,Marketing Manager,Male,Bengaluru,Domestic,Media,3243224
39.0,15.3,B.Tech,Manager,Female,Hyderabad,Domestic,AI/ML,4166106
26.0,0.1,B.Tech,Product Manager,Male,Chennai,Service,SaaS,804855
31.0,23.9,M.Tech,Data Scientist,Female,Hyderabad,Service,Analytics,4944690
29.0,0.8,B.Sc,Data Analyst,Male,Chandigarh,MNC,Banking,418571
33.0,5.1,MBA,Manager,Female,Chandigarh,Domestic,Manufacturing,1434502
27.0,5.8,B.Sc,Software Engineer,Male,Mumbai,MNC,SaaS,1725751
36.0,16.2,M.Tech,Research,Female,Kochi,Domestic,Healthcare Tech,2679486
25.0,24.4,B.Tech,Product Manager,Male,Kochi,MNC,Fintech,5717236
30.0,3.2,B.Tech,Marketing Manager,Female,Pune,MNC,Consumer Goods,1028671
34.0,21.7,MBA,Research,Male,Chennai,Domestic,Pharma,3225910
28.0,2.6,B.Tech,Data Analyst,Female,Delhi NCR,Startup,Analytics,983976
32.0,27.6,B.Sc,Product Manager,Male,Bengaluru,MNC,SaaS,6937387
24.0,4.5,MBA,Others,Female,Pune,Domestic,Manufacturing,665713
37.0,1.8,M.Tech,Marketing Manager,Male,Chennai,Domestic,Consumer Goods,520173
39.0,3.4,B.Tech,Manager,Female,Chennai,Startup,IT Services,1503751
29.0,6.0,B.Sc,Marketing Manager,Female,Jaipur,MNC,EdTech,883154
34.0,21.6,M.Tech,Software Engineer,Male,Hyderabad,MNC,IT Services,4589909
28.0,2.0,B.Sc,Product Manager,Female,Vadodara,MNC,Product Tech,956928
31.0,1.2,M.Tech,Data Scientist,Male,Jaipur,Service,E-commerce,690839
37.0,5.8,B.Tech,Data Analyst,Female,Bhubaneswar,MNC,Consulting,873716
30.0,4.5,B.Sc,Data Analyst,Male,Kochi,MNC,IT Services,768895
33.0,0.1,MCA,Software Engineer,Female,Chennai,Product,IT Services,580872
27.0,5.0,B.Tech,Designer,Male,Delhi NCR,MNC,Product Tech,1323540
30.0,12.6,B.Tech,Product Manager,Female,Nagpur,Product,E-commerce,4302340
36.0,1.9,B.Tech,Research,Male,Delhi NCR,Domestic,Healthcare Tech,633089
28.0,0.8,B.Tech,Software Engineer,Male,Lucknow,Service,SaaS,471411
32.0,1.7,B.Tech,Manager,Female,Vadodara,MNC,Banking,704568
29.0,4.2,MBA,Data Analyst,Male,Delhi NCR,Domestic,AI/ML,1136431
25.0,6.1,B.Tech,Data Analyst,Female,Delhi NCR,Startup,Consulting,1118262
31.0,4.5,B.Tech,Manager,Male,Nagpur,MNC,AI/ML,1551886
35.0,6.8,M.Tech,Research,Female,Surat,Startup,EdTech,1074778
28.0,1.2,B.Tech,Software Engineer,Male,Ahmedabad,Startup,Fintech,620217
33.0,17.5,MBA,Manager,Female,Hyderabad,MNC,IT Services,4933718
29.0,0.4,B.Tech,Data Analyst,Male,Chennai,MNC,Analytics,475617
25.0,16.0,B.Sc,Others,Female,Bengaluru,MNC,Services,1689097
36.0,15.8,M.Tech,Research,Male,Hyderabad,MNC,AI/ML,3816434
40.0,10.8,B.Tech,Manager,Female,Hyderabad,Domestic,AI/ML,3816296
27.0,0.2,B.Tech,Product Manager,Male,Vadodara,Service,SaaS,650080
32.0,20.4,B.Tech,Data Scientist,Female,Indore,Product,E-commerce,4328002
28.0,3.9,B.Tech,Data Analyst,Male,Hyderabad,MNC,Consulting,1041918
32.0,1.5,B.Sc,Product Manager,Female,Chennai,Startup,Fintech,1032819
24.0,2.0,MBA,Others,Male,Chennai,Domestic,Services,342506
38.0,17.4,MBA,Marketing Manager,Male,Hyderabad,MNC,Media,3065115
40.0,3.3,B.Tech,Manager,Female,Bengaluru,Startup,AI/ML,1947656
27.0,0.2,B.Tech,Product Manager,Male,Delhi NCR,MNC,Product Tech,1110644
32.0,0.6,M.Tech,Data Scientist,Female,Kochi,Product,E-commerce,834053
29.0,5.2,B.Tech,Data Analyst,Male,Hyderabad,Startup,Banking,1073569
33.0,2.3,MBA,Manager,Female,Hyderabad,Domestic,Manufacturing,1471075
27.0,0.2,B.Tech,Software Engineer,Male,Delhi NCR,Service,Product Tech,592896
36.0,10.6,PhD,Research,Female,Surat,Domestic,AI/ML,2462646
25.0,14.7,B.Tech,Product Manager,Male,Coimbatore,MNC,Product Tech,4943077
30.0,2.5,B.Tech,Marketing Manager,Female,Delhi NCR,Domestic,Media,869444
34.0,5.7,M.Tech,Research,Male,Nagpur,MNC,Pharma,1125310
28.0,5.1,B.Sc,Data Analyst,Female,Vadodara,Domestic,IT Services,638487
32.0,5.1,B.Tech,Product Manager,Male,Delhi NCR,MNC,SaaS,2732141
24.0,13.5,M.Tech,Others,Female,Bengaluru,Domestic,AI/ML,2019289
38.0,11.2,M.Tech,Marketing Manager,Male,Bengaluru,Domestic,Consumer Goods,2497834
40.0,5.0,B.Tech,Manager,Female,Bhubaneswar,Domestic,AI/ML,1358510
27.0,6.4,B.Sc,Product Manager,Male,Pune,Startup,Fintech,2356914
32.0,26.1,B.Tech,Data Scientist,Female,Bengaluru,MNC,E-commerce,5897494
29.0,2.7,B.Tech,Data Analyst,Male,Bhubaneswar,Domestic,Consulting,663478
33.0,0.3,M.Tech,Manager,Female,Indore,Startup,Manufacturing,554231
27.0,20.7,B.Tech,Software Engineer,Male,Hyderabad,Service,SaaS,4001166
36.0,6.6,M.Tech,Research,Female,Hyderabad,MNC,AI/ML,1692504
25.0,3.6,B.Tech,Product Manager,Male,Pune,Product,Fintech,2527853
30.0,2.6,B.Tech,Marketing Manager,Female,Hyderabad,Domestic,Consumer Goods,871965
34.0,1.6,M.Tech,Research,Male,Mumbai,Startup,Pharma,712449
28.0,0.7,B.Tech,Data Analyst,Female,Hyderabad,Domestic,AI/ML,465223
32.0,0.4,B.Tech,Product Manager,Male,Bhubaneswar,Product,E-commerce,796276
24.0,0.9,MCA,Others,Female,Kochi,Domestic,Services,244113
38.0,18.5,MBA,Marketing Manager,Male,Mumbai,MNC,Media,3289801
40.0,2.5,B.Tech,Manager,Female,Hyderabad,MNC,AI/ML,1898427
27.0,0.9,B.Tech,Product Manager,Male,Ahmedabad,Product,E-commerce,935180
32.0,6.1,B.Tech,Data Scientist,Female,Bengaluru,Product,Analytics,2267818
29.0,6.0,B.Tech,Data Analyst,Male,Mumbai,Startup,AI/ML,1216219
33.0,2.6,MBA,Manager,Female,Chennai,MNC,Banking,1947970
27.0,21.0,B.Tech,Software Engineer,Male,Bengaluru,MNC,Fintech,5121575
36.0,8.9,PhD,Research,Female,Pune,Domestic,Healthcare Tech,1807804
25.0,1.4,B.Tech,Product Manager,Male,Hyderabad,Service,Fintech,1019154
30.0,17.1,B.Tech,Marketing Manager,Female,Chandigarh,Domestic,Consumer Goods,2120809
34.0,0.5,M.Tech,Research,Male,Indore,Domestic,AI/ML,475927
28.0,1.0,B.Tech,Data Analyst,Female,Pune,Domestic,Consulting,435412
32.0,6.1,B.Tech,Product Manager,Male,Chennai,Service,E-commerce,2021633
24.0,2.6,M.Tech,Others,Female,Delhi NCR,MNC,AI/ML,880923
38.0,0.1,MBA,Marketing Manager,Male,Chennai,Domestic,Media,421431
40.0,25.8,B.Tech,Manager,Female,Indore,MNC,Manufacturing,3969197
27.0,0.2,B.Tech,Product Manager,Male,Indore,Startup,Fintech,791811
32.0,6.3,B.Tech,Data Scientist,Female,Chennai,MNC,Fintech,2141995
29.0,2.1,B.Sc,Data Analyst,Male,Pune,Startup,IT Services,768457
33.0,0.8,MBA,Manager,Female,Chennai,Domestic,Manufacturing,645479
27.0,1.6,B.Sc,Software Engineer,Male,Indore,Service,Fintech,507326
36.0,4.1,M.Tech,Research,Female,Mumbai,Domestic,EdTech,1148967
25.0,28.1,B.Tech,Product Manager,Male,Pune,MNC,E-commerce,6731599
30.0,1.1,B.Tech,Marketing Manager,Female,Delhi NCR,Domestic,EdTech,485691
34.0,1.9,B.Tech,Research,Male,Bengaluru,MNC,EdTech,687106
28.0,7.0,B.Tech,Data Analyst,Female,Surat,Domestic,Consulting,795784
32.0,0.7,B.Sc,Product Manager,Male,Hyderabad,MNC,Fintech,1041679
24.0,4.4,B.Tech,Others,Female,Mumbai,MNC,Services,695715
38.0,17.8,MBA,Marketing Manager,Male,Mysuru,MNC,EdTech,2720313
40.0,6.6,B.Tech,Manager,Female,Mysuru,MNC,AI/ML,1725765
27.0,5.2,B.Sc,Product Manager,Male,Chandigarh,MNC,E-commerce,1963329
32.0,23.8,M.Tech,Data Scientist,Female,Delhi NCR,Product,Analytics,6311607
29.0,0.3,B.Tech,Data Analyst,Male,Nagpur,Startup,Analytics,350130
33.0,0.9,MBA,Manager,Female,Pune,Startup,AI/ML,913246
27.0,26.5,B.Tech,Software Engineer,Male,Nagpur,Service,SaaS,3374500
36.0,2.7,PhD,Research,Female,Chennai,MNC,AI/ML,1446186
25.0,6.3,B.Tech,Product Manager,Male,Surat,MNC,E-commerce,2027106
30.0,2.2,B.Tech,Marketing Manager,Female,Delhi NCR,Startup,EdTech,1006485
34.0,6.3,M.Tech,Research,Male,Hyderabad,Startup,Healthcare Tech,1499623
28.0,2.8,B.Sc,Data Analyst,Female,Ahmedabad,Domestic,AI/ML,709986
32.0,1.5,B.Tech,Product Manager,Male,Kochi,Service,Product Tech,852281
24.0,0.7,M.Tech,Others,Female,Mumbai,Startup,AI/ML,437003
38.0,1.0,MBA,Marketing Manager,Male,Indore,MNC,Media,477321
40.0,10.2,B.Tech,Manager,Female,Vadodara,Domestic,IT Services,2610198
27.0,5.0,B.Tech,Product Manager,Male,Bengaluru,Product,E-commerce,2706095
32.0,28.5,MBA,Data Scientist,Female,Mumbai,MNC,AI/ML,6971649
29.0,6.3,B.Tech,Data Analyst,Male,Delhi NCR,Domestic,IT Services,941645
33.0,3.7,M.Tech,Manager,Female,Hyderabad,Startup,IT Services,1753077
27.0,0.8,B.Tech,Software Engineer,Male,Delhi NCR,MNC,Fintech,775994
36.0,2.6,MBA,Research,Female,Chennai,Domestic,Healthcare Tech,1133103
25.0,0.6,B.Tech,Product Manager,Male,Lucknow,Product,SaaS,877277
30.0,27.7,B.Tech,Marketing Manager,Female,Coimbatore,MNC,Media,2650839
34.0,22.6,M.Tech,Research,Male,Ahmedabad,Domestic,Pharma,2830950
28.0,21.3,B.Tech,Data Analyst,Female,Jaipur,Domestic,Banking,2150519
32.0,4.9,B.Tech,Product Manager,Male,Delhi NCR,Product,Product Tech,2853169
24.0,4.3,MCA,Others,Female,Ahmedabad,MNC,AI/ML,733145
38.0,3.2,MCA,Marketing Manager,Male,Delhi NCR,Startup,Consumer Goods,1056620
40.0,2.8,B.Tech,Manager,Female,Pune,MNC,Manufacturing,1550000
27.0,2.4,B.Tech,Product Manager,Male,Pune,Startup,E-commerce,2072479
32.0,22.4,MBA,Data Scientist,Female,Lucknow,Service,E-commerce,4030459
29.0,3.6,B.Tech,Data Analyst,Male,Bengaluru,Startup,Analytics,1054271
33.0,0.9,MCA,Manager,Female,Bengaluru,MNC,Banking,924585
27.0,4.2,B.Tech,Software Engineer,Male,Chennai,Startup,E-commerce,1439285
36.0,5.5,B.Tech,Research,Female,Chennai,MNC,Healthcare Tech,1327745
25.0,5.5,B.Tech,Product Manager,Male,Ahmedabad,Product,Fintech,2319215
30.0,0.3,B.Tech,Marketing Manager,Female,Delhi NCR,MNC,E-commerce,584800
34.0,2.3,M.Tech,Research,Male,Hyderabad,Domestic,AI/ML,1204333
28.0,6.2,B.Tech,Data Analyst,Female,Ahmedabad,Domestic,IT Services,770788
32.0,14.8,B.Tech,Product Manager,Male,Bengaluru,MNC,SaaS,6312926
24.0,4.1,M.Tech,Others,Female,Mumbai,Domestic,Services,658610
38.0,1.6,M.Tech,Marketing Manager,Male,Bhubaneswar,Domestic,Consumer Goods,411980
40.0,12.4,B.Tech,Manager,Female,Kochi,MNC,AI/ML,3859248
26.0,1.0,M.Tech,Software Engineer,Female,Pune,Service,E-commerce,645598
39.0,6.1,MBA,Research,Male,Pune,MNC,Pharma,1498227
32.0,3.9,B.Tech,Manager,Female,Kochi,Startup,IT Services,1317105
28.0,0.7,B.Tech,Designer,Male,Lucknow,Domestic,Product Tech,369503
35.0,1.2,MCA,Data Scientist,Female,Delhi NCR,MNC,Fintech,1124185
29.0,5.0,B.Tech,Data Analyst,Male,Delhi NCR,Startup,Consulting,1059613
33.0,0.0,MCA,Product Manager,Female,Hyderabad,Startup,SaaS,997708
27.0,27.3,B.Tech,Software Engineer,Male,Pune,MNC,E-commerce,4840867
36.0,3.6,M.Tech,Research,Female,Ahmedabad,Domestic,EdTech,913211
24.0,1.7,PhD,Others,Male,Ahmedabad,Startup,AI/ML,418452
38.0,6.4,MCA,Marketing Manager,Male,Bengaluru,Startup,Media,1217909
40.0,4.2,B.Tech,Manager,Female,Delhi NCR,MNC,Manufacturing,1728186
27.0,6.7,B.Sc,Product Manager,Male,Delhi NCR,Product,Product Tech,2810010
32.0,5.4,M.Tech,Data Scientist,Female,Hyderabad,Service,AI/ML,1963245
29.0,6.2,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,Banking,846031
33.0,4.5,MBA,Manager,Female,Delhi NCR,MNC,Manufacturing,1974483
27.0,1.1,B.Sc,Software Engineer,Male,Jaipur,Product,IT Services,489312
36.0,0.5,M.Tech,Research,Female,Jaipur,MNC,Healthcare Tech,528996
25.0,2.0,B.Tech,Product Manager,Male,Chennai,Service,SaaS,1039757
30.0,4.8,B.Tech,Marketing Manager,Female,Delhi NCR,Domestic,E-commerce,1130235
34.0,3.8,M.Tech,Research,Male,Delhi NCR,Domestic,Pharma,1187582
28.0,5.8,B.Tech,Data Analyst,Female,Mumbai,MNC,AI/ML,1260700
32.0,2.2,B.Tech,Product Manager,Male,Hyderabad,Service,Fintech,1935238
24.0,21.3,MBA,Others,Female,Chandigarh,Domestic,AI/ML,1964230
38.0,1.6,MBA,Marketing Manager,Male,Ahmedabad,Startup,Media,506197
40.0,1.6,B.Sc,Manager,Female,Mysuru,Startup,IT Services,548306
27.0,3.9,B.Tech,Product Manager,Male,Mumbai,Service,E-commerce,2026970
32.0,1.9,M.Tech,Data Scientist,Female,Chandigarh,Startup,E-commerce,941720
29.0,4.9,B.Sc,Data Analyst,Male,Coimbatore,Startup,Banking,804096
33.0,1.9,M.Tech,Manager,Female,Ahmedabad,Domestic,Consulting,711116
27.0,0.6,B.Tech,Software Engineer,Male,Mumbai,Startup,SaaS,710642
36.0,0.4,B.Tech,Research,Female,Pune,MNC,AI/ML,615049
25.0,4.7,B.Sc,Product Manager,Male,Jaipur,Product,Product Tech,1984329
30.0,3.1,B.Tech,Marketing Manager,Female,Bhubaneswar,MNC,E-commerce,940355
34.0,2.7,B.Tech,Research,Male,Bhubaneswar,MNC,Pharma,911351
28.0,4.7,B.Tech,Data Analyst,Female,Chandigarh,Domestic,Banking,813517
32.0,1.5,B.Tech,Product Manager,Male,Indore,Startup,Fintech,946779
24.0,6.0,M.Tech,Others,Female,Bengaluru,Domestic,AI/ML,885823
38.0,3.8,M.Tech,Marketing Manager,Male,Coimbatore,Domestic,Media,823255
40.0,6.7,B.Sc,Manager,Female,Hyderabad,Startup,Manufacturing,1593087
27.0,1.4,B.Tech,Product Manager,Male,Delhi NCR,MNC,SaaS,1287710
